collection||Sahih Muslim
chapter||
hadith|2570a|
hadith|2570b|
hadith|2571a|
hadith|2571b|
hadith|2572a|
hadith|2572b|
hadith|2572c|
hadith|2572d|
hadith|2572e|
hadith|2572f|
hadith|2572g|
hadith|2573|
hadith|2574|
hadith|2575|
hadith|2576|Сообщается, что ‘Атаъ ибн Абу Рабах сказал: (Однажды) Ибн ‘Аббас, да будет доволен Аллах ими обоими, сказал мне: «Не показать ли тебе женщину из числа обитателей Рая?» Я сказал: «Да». Тогда он сказал: «Эта чернокожая женщина (в своё время) пришла к Пророку ﷺ и сказала: “У меня бывают приступы падучей и (из-за этого) я обнажаюсь, обратись же к Аллаху с мольбой за меня». (В ответ ей) он сказал: “Если хочешь, терпи, и тогда тебя (ожидает) Рай, а если хочешь, я обращусь к Аллаху с мольбой, чтобы Он исцелил тебя”. Она сказала: “Я буду терпеть”, а потом сказала: “Поистине, я обнажаюсь, попроси же Аллаха, чтобы я не обнажалась”, и он обратился к Аллаху (с такой) мольбой за неё»
chapter||
hadith|2577a|
hadith|2577b|
hadith|2577c|
hadith|2577d|
hadith|2578|
hadith|2579|
hadith|2580|Передают со слов Ибн ‘Умара (да будет доволен Аллах ими обоими), что Посланник Аллаха ﷺ сказал: «Мусульманин мусульманину брат, и он (не должен) ни притеснять, ни предавать его. Тому, кто (поможет) своему брату в нужде его, Аллах (поможет) в его собственной нужде, того, кто избавит мусульманина от печали, Аллах избавит от одной из печалей Дня воскресения, а того, кто покроет мусульманина, Аллах покроет в День воскресения»
hadith|2581|
hadith|2582|
hadith|2583|
chapter||
hadith|2584a|
hadith|2584b|
hadith|2584c|
chapter||
hadith|2585|
hadith|2586a|
hadith|2586b|
hadith|2586c|
hadith|2586d|
hadith|2586e|
chapter||
hadith|2587|
chapter||
hadith|2588|– Передают со слов Абу Хурайры (да будет доволен им Аллах), что Посланник Аллаха ﷺ сказал: «Милостыня/садакъа/ никак не уменьшает богатства, Аллах не добавит (Своему) рабу(, прощающему других,) ничего, кроме славы, а любого (из тех, кто) проявляет скромность ради Аллаха, Всемогущий и Великий Аллах неизменно возвышает»
chapter||
hadith|2589|– Передают со слов Абу Хурайры (да будет доволен им Аллах), что (однажды) Посланник Аллаха ﷺ спросил: «Известно ли вам, что такое злословие/гъиба/?” (Люди) сказали: “Аллах и посланник Его знают (об этом) лучше”. (Пророк ﷺ) сказал: “(Это когда) упоминаешь ты о брате твоём так, что это не понравилось бы ему”. (Его) спросили: “Скажи, а если присуще брату моему то, о чём я скажу?” (Пророк ﷺ) сказал: “Если ему присуще то, о чём ты скажешь, значит, ты злословишь о нём, а если этого в нём нет, значит, ты возведёшь на него напраслину/бухтан/”»
chapter||
hadith|2590a|
hadith|2590b|
chapter||
hadith|2591a|
hadith|2591b|
chapter||
hadith|2592a|
hadith|2592b|
hadith|2592c|
hadith|2593|
hadith|2594a|
hadith|2594b|
chapter||
hadith|2595a|
hadith|2595b|
hadith|2596a|
hadith|2596b|
hadith|2597a|
hadith|2597b|
hadith|2598a|
hadith|2598b|
hadith|2598c|
hadith|2599|
chapter||
hadith|2600a|
hadith|2600b|
hadith|2601a|
hadith|2602a|
hadith|2602b|
hadith|2601b|
hadith|2601c|
hadith|2601d|
hadith|2601e|
hadith|2601f|
hadith|2601g|
hadith|2602c,d|
hadith|2603|
hadith|2604a|
hadith|2604b|
chapter||
hadith|2526c|
hadith|2526d|
hadith|2526e|
chapter||
hadith|2605a|
hadith|2605b|
hadith|2605c|
chapter||
hadith|2606|
chapter||
hadith|2607a|
hadith|2607b|
hadith|2607c|
hadith|2607d|
chapter||
hadith|2608a|
hadith|2608b|
hadith|2609a|
hadith|2609b|
hadith|2609c|
hadith|2610a|
hadith|2610b|
hadith|2610c|
chapter||
hadith|2611a|
hadith|2611b|
chapter||
hadith|2612a|
hadith|2612b|
hadith|2612c|
hadith|2612d|
hadith|2612e|Сообщается, что Абу Хурайра сказал: «Посланник Аллаха ﷺ сказал: “Если кто-нибудь из вас подерётся со своим братом (по вере), пусть не касается его лица, ибо Аллах создал Адама по образу Своему”»
hadith|2612f|
chapter||
hadith|2613a|
hadith|2613b|
hadith|2613c|
hadith|2613d|
chapter||
hadith|2614a|
hadith|2614b|
hadith|2614c|
hadith|2615a|
hadith|2615b|
chapter||
hadith|2616a|
hadith|2616b|
hadith|2617|
chapter||
hadith|1914b|
hadith|1914c|
hadith|1914d|
hadith|1914e|
hadith|2618a|
hadith|2618b|
chapter||
hadith|2242d|
hadith|2242e|
hadith|2242f|
hadith|2242g|
hadith|2619|
chapter||
hadith|2620|Сообщается со слов Абу Са‘ида аль-Худри и Абу Хурайры, что Посланник Аллаха ﷺ сказал: «(Всемогущий Аллах сказал): “Величие Мой изар, а гордость Моя накидка /ридаъ/, кто станет оспаривать их у Меня, того Я подвергну мучениям!”»
chapter||
hadith|2621|– Передают со слов Джундаба ибн ‘Абдуллах, да будет доволен им Аллах, что Посланник Аллаха ﷺ рассказывал: «(Как-то раз) один человек сказал: “Клянусь Аллахом, не простит Аллах такого-то!”, и тогда Всемогущий и Великий сказал: “Кто клянётся Мною, что Я не прощу такого-то? Поистине, Я уже простил такого-то, а твои дела сделал тщетными!”»
chapter||
hadith|2622|
chapter||
hadith|2623a|
hadith|2623b|
chapter||
hadith|2624a|
hadith|2624b|
hadith|2625a|
hadith|2625b|
hadith|2625c|
chapter||
hadith|2626|
chapter||
hadith|2627|
chapter||
hadith|2628|
chapter||
hadith|2629|
hadith|2630|
hadith|2631|
chapter||
hadith|2632a|
hadith|2632b|
hadith|2632c|Передают со слов Абу Хурайры, да будет доволен им Аллах, о том, что Посланник Аллаха ﷺ сказал женщинам из числа ансаров: «Любая из вас, у которой умрут трое детей и которая станет проявлять терпение в надежде на награду Аллаха, непременно войдёт в Рай». Одна из этих женщин спросила: «А если (умрут) двое, о Посланник Аллаха?» и (Пророк ﷺ) сказал: «(И если умрут) двое»
hadith|2633|Сообщается, что Абу Са‘ид аль-Худри, да будет доволен им Аллах, сказал: «(Как-то раз) одна женщина пришла к Посланнику Аллаха ﷺ и сказала (ему): “О Посланник Аллаха, с тобой разговаривают одни только мужчины, назначь же и для нас какой-нибудь день, когда мы станем приходить к тебе, а ты будешь учить нас тому, чему научил тебя Аллах!” (В ответ ей Пророк ﷺ) сказал: “Соберитесь в такой-то день”, и (женщины) собрались, что же касается Пророка ﷺ то он пришёл к ним и стал учить их тому, чему научил его Аллах, а потом он сказал им: “Любую из вас, которая представит троих (умерших у неё) детей, они обязательно оградят от огня”. Одна женщина спросила: “А (если их будет) двое?”, и Посланник Аллаха ﷺ ответил: “И двое”»
hadith|2634|В другой версии этого хадиса сообщается, что (передавая слова Пророка ﷺ) Абу Хурайра сказал: «… трое (детей) не достигших совершеннолетия»
hadith|2635|
hadith|2636a|
hadith|2636b|
chapter||
hadith|2637a|
hadith|2637b|
hadith|2637c|
chapter||
hadith|2638a|
hadith|2638b|Сообщается, что Абу Хурайра, да будет доволен им Аллах, передавая слова Посланника Аллаха ﷺ сказал: «Люди являются рудниками, подобными золотым и серебряным рудникам. Те из них, что были лучшими во времена джахилийи, (остались) лучшими и в Исламе, если усвоили (установления) религии. (Что же касается) душ, то они (подобны) воинам, призванным (в войско): те из них, которые узнают друг друга, объединяются, те же, которые не узнают, противоречат друг другу»
chapter||
hadith|2639a|
hadith|2639b,c|
hadith|2639d|
hadith|2639e|
hadith|2639f|
hadith|2639g|
hadith|2639h|
hadith|2640a|
hadith|2640b|
hadith|2641|
chapter||
hadith|2642a|
hadith|2642b|
book||
chapter||
hadith|2643a|
hadith|2643b|
hadith|2644|
hadith|2645a|
hadith|2645b|
hadith|2645c|
hadith|2645d|
hadith|2646|
hadith|2647a|
hadith|2647b|
hadith|2647c|
hadith|2647d|
hadith|2648a|
hadith|2648b|
hadith|2649a|
hadith|2649b|
hadith|2650|
hadith|2651|
hadith|112b|
chapter||
hadith|2652a|
hadith|2652b|
hadith|2652c|
hadith|2652d|
hadith|2652e|
hadith|2652f|
hadith|2653a|
hadith|2653b|Сообщается, что ‘Абдуллах ибн ‘Амр ибн аль-‘Ас, да будет доволен ими обоими Аллах, сказал: «Я слышал, как Посланник Аллаха ﷺ говорил: “Аллах записал судьбы всего сотворённого за пятьдесят тысяч лет до того, как Он создал небеса и землю”. (Пророк ﷺ также) сказал: “И (тогда) трон Его был над водой”»
hadith|2654|
chapter||
hadith|2655|
chapter||
hadith|2656|
hadith|2657a|
chapter||
hadith|2657b|
hadith|2658a|
chapter||
hadith|2658b|
hadith|2658c|
hadith|2658d|
hadith|2658e|
hadith|2658f|
hadith|2658g|
hadith|2659a|
hadith|2659b|
hadith|2659c|
hadith|2660|
hadith|2661|
hadith|2662a|
hadith|2662b|Сообщается, что мать правоверных ‘Аиша сказала: «(Однажды) Посланника Аллаха ﷺ позвали на похороны скончавшегося мальчика (сына) одного из ансаров. Я сказала: “О Посланник Аллаха, этому воробушку из числа райских воробушек уготована Туба! Он не совершил зла, и оно не добралось до него”. Тогда он сказал: “А мо­жет быть другое, о ‘Аи­ша! По­ис­ти­не, Ал­лах соз­дал оби­та­те­лей для Рая, ко­гда они ещё на­хо­ди­лись в чрес­лах сво­их от­цов, и соз­дал оби­та­те­лей для Ог­ня, ко­гда они ещё на­хо­ди­лись в чрес­лах сво­их от­цов!”»
hadith|2662c|
hadith|2663a|
chapter||
hadith|2663b|
hadith|2663c|
hadith|2663d|
chapter||
hadith|2664|Передаётся от Абу Хурайры (да будет доволен им Аллах), что Посланник Аллаха ﷺ сказал: «Сильный верующий лучше и любимее перед Аллахом, чем верующий слабый, однако в каждом из них есть благо. Будь упорным в том, что приносит тебе пользу, испрашивай помощи у Аллаха и не сдавайся. А если постигнет тебя нечто, то не говори: “Если бы я сделал так-то, то всё было бы так-то и так-то…”, отнюдь говори: “Это предопределил Аллах, и Он сделал так, как Ему было угодно”, поскольку “если бы...” открывает возможность для козней шайтана»
book||
chapter||
hadith|2665|
hadith|2666|
hadith|2667a|
hadith|2667b|
hadith|2667c|
chapter||
hadith|2668|
chapter||
hadith|2669a|
hadith|2669b|
hadith|2669c|
chapter||
hadith|2670|
chapter||
hadith|2671a|
hadith|2671b|
hadith|2671c|
hadith|2672a|
hadith|2672b|
hadith|2672c|
hadith|2672d|
hadith|157e|
hadith|157f|
hadith|157g|
hadith|157h|
hadith|2673a|
hadith|2673b|
hadith|2673c|
hadith|2673d|
chapter||
hadith|1017e|
hadith|1017f|
hadith|1017g|
hadith|1017h|
hadith|2674|Передают со слов Абу Хурайры, да будет доволен им Аллах, что Посланник Аллаха ﷺ сказал: «Призывавший к правильному пути получит награду, равную наградам (всех) тех, кто последует за ним, что не уменьшит их собственных наград ни на йоту, а тот, кто призывал (других) к заблуждению, понесёт на себе (бремя) греха, равное (по тяжести бремени) грехов тех, кто последует за ним, что никак не облегчит (тяжести) их собственных грехов»
book||
chapter||
hadith|2675a|
hadith|2675b|
hadith|2675c|
hadith|2676|
chapter||
hadith|2677a|
hadith|2677b|
chapter||
hadith|2678|
hadith|2679a|
hadith|2679b|
chapter||
hadith|2680a|
hadith|2680b|
hadith|2680c|
hadith|2681a|
hadith|2681b|
hadith|2682|
chapter||
hadith|2683a|
hadith|2683b|
hadith|2684a|
hadith|2684b|
hadith|2684c|
hadith|2684d|
hadith|2685a|
hadith|2685b|
hadith|2686|
chapter||
hadith|2675d|
hadith|2675e|
hadith|2675f|
hadith|2675g|
hadith|2687a|
hadith|2687b|
chapter||
hadith|2688a|
hadith|2688b|
hadith|2688c|
hadith|2688d|
chapter||
hadith|2689|
chapter||
hadith|2690a|
hadith|2690b|
chapter||
hadith|2691|
hadith|2692|Сообщается, что Абу Хурайра (да будет доволен им Аллах) сказал: Посланник Аллаха ﷺ сказал: «В День воскрешения никто не (сможет) принести с собой ничего лучшего, чем тот, кто по утрам и вечерам будет по сто раз говорить: “Субхана-Ллахи ва би-хамди-хи! /Пречист Аллах и хвала Ему/”, если не считать (такого человека), который будет говорить нечто подобное или (что-нибудь) добавлять (к этому)»
hadith|2693|
hadith|2694|
hadith|2695|Сообщается от Абу Хурайры, что Посланник Аллаха ﷺ сказал: «Произносить слова “Cубхана-Ллах /пречист Аллах/”, “Аль-хамду ли-Ллях /хвала Аллаху/”, “Ля иляха илля-Ллах /Нет божества, достойного поклонения, кроме Аллаха/” и “Аллаху акбар /Аллах превелик/” я люблю больше, чем всё, над чем восходит солнце»
hadith|2696|
hadith|2697a|
hadith|2697b|
hadith|2697c|
hadith|2698|
chapter||
hadith|2699a|
hadith|2699b|
hadith|2700a,b|
hadith|2701|
chapter||
hadith|2702a|
hadith|2702b|
hadith|2702c|
hadith|2703|
chapter||
hadith|2704a|
hadith|2704b|
hadith|2704c|
hadith|2704d|
hadith|2704e|
hadith|2704f|
hadith|2704g|
hadith|2705a|
hadith|2705b|
chapter||
hadith|589b|
hadith|589c|
chapter||
hadith|2706a|
hadith|2706b|
hadith|2706c|
hadith|2706d|
chapter||
hadith|2707|
hadith|2708a|
hadith|2708b,2709a|
hadith|2709b|
chapter||
hadith|2710a|
hadith|2710b|
hadith|2710c|
hadith|2710d|
hadith|2710e|
hadith|2711|
hadith|2712|
hadith|2713a|
hadith|2713b|
hadith|2713c|
hadith|2714a|
hadith|2714b|
hadith|2715|
chapter||
hadith|2716a|
hadith|2716b|
hadith|2716c|
hadith|2716d|
hadith|2717|
hadith|2718|
hadith|2719a|
hadith|2719b|
hadith|2720|
hadith|2721a|
hadith|2721b|
hadith|2722|
hadith|2723a|
hadith|2723b|
hadith|2723c|
hadith|2724|
hadith|2725a|
hadith|2725b|
chapter||
hadith|2726a|
hadith|2726b|
hadith|2727a|
hadith|2727b|
hadith|2727c|
hadith|2728a,b|
chapter||
hadith|2729|
chapter||
hadith|2730a|
hadith|2730b|
hadith|2730c|
hadith|2730d|
chapter||
hadith|2731a|
hadith|2731b|
chapter||
hadith|2732a|
hadith|2732b|
hadith|2733,2732c|
hadith|2732d|
chapter||
hadith|2734a|
hadith|2734b|
chapter||
hadith|2735a|
hadith|2735b|
hadith|2735c|
book||
chapter||
hadith|2736|
hadith|2737a|
hadith|2737b|
hadith|2737c|
hadith|2737d|
hadith|2738a|
hadith|2738b|
hadith|2739|
hadith|2740|
hadith|2741a|
hadith|2741b|
hadith|2742|
chapter||
hadith|2743a|
hadith|2743b|
hadith|2743c|
book||
chapter||
hadith|2675h|
hadith|2675i|
hadith|2675j|
hadith|2744a|
hadith|2744b|
hadith|2744c|
hadith|2745|
hadith|2746|
hadith|2747a|
hadith|2747b,c|
chapter||
hadith|2748a|
hadith|2748b|Передают со слов Абу Аййюба аль-Ансари (да будет доволен им Аллах), о том, что Посланник Аллаха ﷺ сказал: «Если бы у вас не было грехов, которые Аллах прощал вам, то Аллах привёл бы таких людей, у которых есть грехи, которые Он прощал бы им!»
hadith|2749|Сообщается, что Абу Хурайра (да будет доволен им Аллах) сказал: «Посланник Аллаха ﷺ сказал: “Клянусь Тем, в чьей длани душа моя, если бы вы не грешили, Аллах обязательно истребил бы вас и привёл таких людей, которые стали бы грешить и просить Аллаха о прощении, а Он стал бы прощать их!”»
chapter||
hadith|2750a|
hadith|2750b|
hadith|2750c|
chapter||
hadith|2751a|
hadith|2751b|
hadith|2751c|
hadith|2752a|
hadith|2752b|
hadith|2752c|
hadith|2753a|
hadith|2753b|
hadith|2753c|
hadith|2754|Сообщается, что ‘Умар ибн аль-Хаттаб, да будет доволен им Аллах, сказал: «(В своё время) к Посланнику Аллаха ﷺ привели пленных, среди которых была одна женщина, искавшая (кого-то), и когда она находила среди пленных какого-нибудь ребёнка, то брала его, прижимала к себе и кормила грудью. (Увидев это,) Посланник Аллаха ﷺ спросил нас: “Как вы думаете, (способна ли) эта (женщина) бросить в огонь своего ребёнка?” Мы сказали: “Клянёмся Аллахом, нет, (на это) она не способна!” Тогда он сказал: “А Аллах жалеет Своих рабов больше, чем эта (женщина жалеет) своего ребёнка!”»
hadith|2755|
hadith|2756a|
hadith|2756b,2619b|
hadith|2756c|
hadith|2757a|
hadith|2757b|
chapter||
hadith|2758a|
hadith|2758b|
hadith|2758c|
hadith|2759a,b|
chapter||
hadith|2760a|
hadith|2760b|
hadith|2760c|
hadith|2760d|
hadith|2761a|
hadith|2762a|
hadith|2761b|
hadith|2762b|
hadith|2761c|
hadith|2761d|
chapter||
hadith|2763a|
hadith|2763b|
hadith|2763c|
hadith|2763d|
hadith|2763e|
hadith|2764|
hadith|2765|
chapter||
hadith|2766a|
hadith|2766b|
hadith|2766c|
hadith|2767a|
hadith|2767b|‘Умар ибн ‘Абдуль-‘Азиз передал со слов своего отца о том, что Пророк ﷺ сказал: «Ни один мусульманин ни умрёт без того, чтобы Аллах не отправил в (адский) Огонь вместо него иудея или христианина»
hadith|2767c|
hadith|2767d|
hadith|2768|
chapter||
hadith|2769a,b|
hadith|2769c|
hadith|2769d|
chapter||
hadith|2770a|
hadith|2770b|
hadith|2770c|
chapter||
hadith|2771|
book||
chapter||
hadith|2772|
hadith|2773a|
hadith|2773b|
hadith|2774a|
hadith|2774b|
hadith|2775a|
hadith|2775b|
hadith|2776a|
hadith|2776b|
hadith|2777|
hadith|2778|
hadith|2779a|
hadith|2779b|
hadith|2779c|
hadith|2780a|
hadith|2780b|
hadith|2781|
hadith|2782|
hadith|2783|
hadith|2784a|
hadith|2784b|
book||
chapter||
hadith|2785|
hadith|2786a|
hadith|2786b|
hadith|2786c|
hadith|2786d|
hadith|2787|
hadith|2788a|
hadith|2788b|
hadith|2788c|
chapter||
hadith|2789|
chapter||
hadith|2790|
hadith|2791|
chapter||
hadith|2792|
hadith|2793|
chapter||
hadith|2794a|
hadith|2794b|
hadith|2794c|
hadith|2795a|
hadith|2795b|
chapter||
hadith|2796|
chapter||
hadith|2797|Сообщается, что Абу Хурайра сказал: «(Однажды) Абу Джахль спросил (людей): “Припадает ли Мухаммад лицом (к земле, когда нахо­дится) среди вас?” (Ему) сказали: “Да”. (Тогда) он воскликнул: “Клянусь аль-Лат и аль-‘Уззой, если я увижу, что он делает это, то непременно наступлю ему ногой на шею (или: вываляю его лицом в пыли)!” Пору­чившись, что наступит ногой на шею Посланнику Аллаха ﷺ он подошёл к нему, когда тот молился, но (люди, которые стали свидетелями этого, увидели, что Абу Джахль) вдруг подался назад, защищаясь (от кого-то) руками. Потом его спросили: “Что с тобой (случилось)?” и он сказал: “Поистине, (подойти к) нему мне (помешали) огненный ров, ужас и кры­лья (ангелов)!” (А потом) Посланник Аллаха ﷺ сказал: “Если бы он при­близился ко мне, ангелы разорвали бы его на куски!”»(Передатчик этого хадиса) сказал: «И Всемогущий и Великий Аллах ниспослал, но мы не знаем, относится ли это к хадису Абу Хурайры или является тем, что дошло до него, (аяты, в которых говорится): “Но нет! Поистине, человек преступает пределы (дозволенного), (если) считает, что он (ни в чём) не нуждается, Поистине, к Господу твоему (пред­стоит) возвращение! Видел ли ты того, кто препятствует рабу, когда тот молится? Скажи, а если был он на правильном пути или (побуж­дал к) богобоязненности? Скажи, а если посчитал он (истину) ложью и отвернулся? Разве не знал он, что Аллах видит, (что он творит)? Вовсе нет! Если он не прекратит, Мы схватим его за хохол, хохол лжи­вый, грешный! И пусть призывает он тогда своё сборище Мы призовём стражей (Ада)! Нет же, не повинуйся ему…” (сура «аль-Аляк», 6-19)».(В другой версии этого хадиса, которую передал) ‘Убайдуллах ибн Му‘аз, добавлены слова: «И Он велел ему то, что велел».(В третьей версии этого хадиса, которую передал) Ибн ‘Абдуль-А‘ля, добавлено следующее: «(Слова) “И пусть призывает он тогда своё сборище” означают: (пусть призывает) своих соплеменников»
chapter||
hadith|2798a|
hadith|2798b|
hadith|2798c|
hadith|2798d|
hadith|2799|
chapter||
hadith|2800a|
hadith|2800b|Сообщается, что ‘Абдуллах ибн Мас‘уд сказал: «Когда мы вместе с посланником Аллаха ﷺ находились в Мине, луна раскололась на две части так, что одна (её) часть оказалась за горой, а другая перед ней, и Посланник Аллаха ﷺ сказал: “Засвидетельствуйте (это)”»
hadith|2800c|Сообщается, что ‘Абдуллах ибн Мас‘уд сказал: «При жизни Посланника Аллаха ﷺ луна раскололась на две части, и гора скрыла одну её часть, а другая была над горой, и тогда Посланник Аллаха ﷺ сказал: “О Аллах, засвидетельствуй (это)!”»
hadith|2801a|
hadith|2801b|(В версии этого хадиса, которая приводится от) Ибн Абу ‘Ади сказано: «(И Посланник Аллаха ﷺ) сказал: “Засвидетельствуйте (это), засвидетельствуйте (это)”»
hadith|2802a,b|
hadith|2802c|Сообщается, что Анас, да будет доволен им Аллах, сказал: «Луна раскололась на две части».В хадисе Абу Дауда (сказано): «При жизни Посланника Аллаха ﷺ луна раскололась»
hadith|2803|Сообщается, что Ибн Аббас, да будет доволен ими обоими Аллах, сказал: «Поистине, во времена Посланника Аллаха ﷺ луна раскололась»
chapter||
hadith|2804a,b|
hadith|2804c|
chapter||
hadith|2805a|
hadith|2805b|
hadith|2805c|
hadith|2805d|
chapter||
hadith|2806|
chapter||
hadith|2807|Сообщается, что Анас ибн Малик сказал: Посланник Аллаха ﷺ сказал: «В День воскрешения приведут того, кто в мире этом жил в наибольшей роскоши, который был из числа заслуживших Ад. Когда его погрузят в огонь первый раз, он будет спрошен: “О сын Адама, видел ли ты когда-нибудь благо и испытывал ли когда-нибудь блаженство?” На что он ответит: “Нет, клянусь Аллахом, о Господь!” И приведут того, кто в мире этом испытал самые ужасные бедствия, получив в награду Рай, и его введут в Рай, а потом спросят: “О сын Адама, знал ли ты когда-нибудь горе и испытывал ли ты когда-нибудь нужду?” На что он ответит: “Нет, клянусь Аллахом, о Господь, никогда я не знал горя и никогда не испытывал нужды!”»
chapter||
hadith|2808a|
hadith|2808b|
hadith|2808c|
chapter||
hadith|2809a|
hadith|2809b|
hadith|2810a|
hadith|2810b|
hadith|2810c|
hadith|2810d|
chapter||
hadith|2811a|
hadith|2811b|
hadith|2811c|
hadith|2811d|
hadith|2811e|
chapter||
hadith|2812a|
hadith|2812b|
hadith|2813a|
hadith|2813b|
hadith|2813c|
hadith|2814a|
hadith|2814b|В версии этого хадиса переданного от Суфйана сказано: «… чтобы не было с ним спутника из числа джинов и спутника из числа ангелов!»
hadith|2815|
chapter||
hadith|2816a,b|
hadith|2816c|
hadith|2816d|
hadith|2816e|
hadith|2816f|
hadith|2816g|
hadith|2817a|
hadith|2817b|
hadith|2816h|
hadith|2817c|
hadith|2818a|
hadith|2818b|
chapter||
hadith|2819a|
hadith|2819b|
hadith|2820|
chapter||
hadith|2821a|
hadith|2821b|
hadith|2821c|
book||
chapter||
hadith|2822|Сообщается, что Анас ибн Малик (да будет доволен им Аллах) сказал:«Посланник Аллаха ﷺ сказал: “Рай окружен ненавистным, а (адский) Огонь – страстями”»
hadith|2823|
hadith|2824a|
hadith|2824b|
hadith|2824c|
hadith|2825|
chapter||
hadith|2826a|
hadith|2826b|
hadith|2827,2828|
chapter||
hadith|2829|
chapter||
hadith|2830,2831a|
hadith|2830b|
hadith|2831b|
chapter||
hadith|2832|
chapter||
hadith|2833|
chapter||
hadith|2834a|
hadith|2834b|
hadith|2834c|
hadith|2834d|
chapter||
hadith|2834e|
hadith|2835a|
hadith|2835b|
hadith|2835c|
hadith|2835d|
chapter||
hadith|2836|
hadith|2837|
chapter||
hadith|2838a|
hadith|2838b|
hadith|2838c|
chapter||
hadith|2839|
chapter||
hadith|2840|
hadith|2841|– Передают со слов Абу Хурайры (да будет доволен им Аллах), что Посланник Аллаха ﷺ сказал: «Великий и Всемогущий Аллах создал Адама по Своему образу, рост которого составлял шестьдесят локтей, а когда он (завершил) его сотворение, Он сказал (ему): “Иди и поприветствуй эту группу (ангелов)”, имея в виду нескольких сидящих ангелов “и послушай, как они ответят тебе, и (отныне) это будет приветствием для тебя и твоих потомков”».(Посланник Аллаха ﷺ) сказал: «И он отправился (к ним) и сказал: “Мир вам!” /Ас-саляму ‘алейкум!/, они же (в ответ ему) сказали: “Мир тебе и милость Аллаха!” /Ас-саляму ‘алейка ва рахмату-Ллахи!/»(Посланник Аллаха ﷺ) сказал: «И они добавили (к его приветствию слова) “ … и милость Аллаха!”»(Посланник Аллаха ﷺ) сказал: «И каждый, кто войдёт в рай, будет в образе Адама, рост его будет (составлять) шестьдесят локтей, и с тех пор творения не переставали уменьшаться (в размерах) до нынешнего (времени)»
chapter||
hadith|2842|Сообщается, что ‘Абдуллах ибн Мас‘уд (да будет доволен им Аллах) сказал: «Посланник Аллаха ﷺ сказал: “В этот День приведут геенну, на которую (будет накинуто) семьдесят тысяч поводьев, и за каждый повод станут волочить её (за собой) по семьдесят тысяч ангелов”»
hadith|2843a|
hadith|2843b|
hadith|2844a|
hadith|2844b|
hadith|2845a|
hadith|2845b|
hadith|2845c|
chapter||
hadith|2846a|
hadith|2846b|
hadith|2846c|
hadith|2846d|
hadith|2847|
hadith|2848a|
hadith|2848b|
hadith|2848c|
hadith|2848d|
hadith|2849a|
hadith|2849b|
hadith|2850a|
hadith|2850b|
hadith|2851|
hadith|2852|
hadith|2853a|
hadith|2853b|
hadith|2853c|
hadith|2854|
hadith|2855|
hadith|2856a|
hadith|2856b|
hadith|2128b|
hadith|2857a|
hadith|2857b|
chapter||
hadith|2858|
hadith|2859a|
hadith|2859b|
hadith|2860a|
hadith|2860b|
hadith|2861|
chapter||
hadith|2862a|
hadith|2862b|
hadith|2863|Передают со слов Абу Хурайры (да будет доволен им Аллах), что Посланник Аллаха ﷺ сказал: «В День воскресения люди будут обливаться потом так (сильно), что их пот пропитает собой землю на семьдесят саженей (вглубь). И он будет доходить до ртов (некоторых из) людей или до (уровня) их ушей»
hadith|2864|Сообщается, что аль-Микъдад (да будет доволен им Аллах) сказал: «Я слышал, как Посланник Аллаха ﷺ говорил: “В День воскресения солнце будет приближено к людям (и окажется от них на расстоянии,) равном миле”».Сулейм ибн ‘Амир, передавший этот хадис со слов аль-Микъдада, сказал: «И клянусь Аллахом, я не знаю, что именно он подразумевает под (словом) “миль” меру длины или палочку для нанесения сурьмы на глаза».(Далее посланник ﷺ сказал): Что же касается людей, то сообразно своим делам они погрузятся в (собственный) пот, и у некоторых из них он будет доходить до щиколоток, (у других) до колен, (у третьих) до поясницы, а некоторых из них он взнуздает, и (сказав это,) Посланник Аллаха ﷺ указал рукой на свой рот
chapter||
hadith|2865a|
hadith|2865b|
hadith|2865c|
hadith|2865d|
chapter||
hadith|2866a|
hadith|2866b|
hadith|2867|
hadith|2868|
hadith|2869|
hadith|2870a|
hadith|2870b|
hadith|2870c|
hadith|2871a|
hadith|2871b|
hadith|2872|
hadith|2873|
hadith|2874|
hadith|2875|
chapter||
hadith|2876a|
hadith|2876b|
hadith|2876c|
hadith|2876d|
chapter||
hadith|2877a|
hadith|2877b|
hadith|2877c|Передают со слов Абу аз-Зубайра, что Джабир ибн ‘Абдуллах аль-Ансари (да будет доволен Аллах ими обоими) сказал: «Я слышал, как за три дня до своей смерти Посланник Аллаха ﷺ говорил: “Пусть никто из вас не встречает смерть иначе, как ожидая от Всемогущего и Великого Аллаха (только) хорошего”»
hadith|2878a|
hadith|2878b|
hadith|2879|
book||
chapter||
hadith|2880a|
hadith|2880b|
hadith|2880c|
hadith|2880d|
hadith|2881|
chapter||
hadith|2882a|
hadith|2882b|
hadith|2883a|
hadith|2883b|
hadith|2884|
chapter||
hadith|2885a|
hadith|2885b|
hadith|2886a|
hadith|2886b|
hadith|2886c|
hadith|2887a|
hadith|2887b|
chapter||
hadith|2888a|
hadith|2888b|Сообщается, что Абу Бакра (Нуфай‘ ибн аль-Харис ас-Сакъафи), да будет доволен им Аллах, сказал: «Однажды Посланник Аллаха ﷺ сказал: “Если два мусульманина сойдутся (в бою, скрестив) свои мечи, то и убивший, и убитый окажутся в Огне (ада)”»
