collection||Sahih Muslim
hadith|2386a,b|
hadith|2387|ஆயிஷா (ரலி) அவர்கள் கூறிய தாவது: அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள் (தம் இறுதி நாட்களில்) நோயுற்றிருந்தபோது, "உன் தந்தை (அபூபக்ர்) அவர்களையும் உன் சகோதரரையும் என்னிடம் அழைத்துவா. நான் மடல் ஒன்றை எழுதித்தருகிறேன். ஏனென்றால், (தாமே கலீஃபாவாக ஆக வேண்டுமென) எவரும் ஆசைப்படவோ, "நானே (அதற்குத்) தகுதியானவன்" என்று யாரும் சொல்லிவிடவோகூடும் என நான் அஞ்சுகிறேன். (ஆனாலும், அவ்வாறு வேறொருவர் முன்னிறுத்தப்பட்டாலும்) அபூபக்ரைத் தவிர வேறெவரையும் அல்லாஹ்வும் இறைநம்பிக்கையாளர்களும் மறுத்துவிடுவர்" என்று சொன்னார்கள். அத்தியாயம் :
hadith|1028b|
hadith|2388a|
hadith|2388b|
hadith|2388c|
hadith|2388d|
chapter||
hadith|2389a|
hadith|2389b|
hadith|2390|அபூசயீத் அல்குத்ரீ (ரலி) அவர்கள் கூறியதாவது: அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள், "நான் தூங்கிக்கொண்டிருந்தபோது, (கனவில்) மக்கள் (பல விதமான) சட்டைகளை அணிந்தவர்களாக எனக்குக் காட்டப்பட்டார்கள். அவற்றில் மார்பை எட்டக்கூடிய அளவு (சட்டைகளு)ம் இருந்தன; மார்பை எட்டாதவையும் இருந்தன. உமர் பின் அல்கத்தாப் (தரையில்) இழுத்துக் கொண்டே செல்லும் அளவுக்குகு முழுநீளச் சட்டையொன்றை அணிந்தவராக என்னைக் கடந்து சென்றார்" என்று கூறினார்கள். மக்கள், "இதற்குத் தாங்கள் என்ன விளக்கம் கண்டீர்கள், அல்லாஹ்வின் தூதரே?" என்று கேட்டனர். அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள், "(அந்தச் சட்டைகள்) அவர்களது மார்க்கத்தை (மார்க்க உணர்வையும் செயல்பாடுகளையும்) குறிக்கும்" (என விளக்கம் கண்டேன்) என்று பதிலளித்தார்கள். இந்த ஹதீஸ் நான்கு அறிவிப்பாளர் தொடர்களில் வந்துள்ளது. அத்தியாயம் :
hadith|2391a|
hadith|2391b|
hadith|2392a|
hadith|2392b|
hadith|2392c|
hadith|2392d|
hadith|2393a|
hadith|2393b|
hadith|2394a|
hadith|2394b|
hadith|2395a,b|
hadith|2396|
hadith|2397|
hadith|2398a|
hadith|2398b|
hadith|2399|உமர் (ரலி) அவர்கள் கூறியதாவது: மூன்று விஷயங்களில் நான் என் இறைவனுக்கு இசைவான கருத்துக் கொண்டேன். அவை: 1. மகாமு இப்ராஹீம் விஷயத்தில், 2. பர்தா விஷயத்தில், 3. பத்ருப் போரில் பிடிக்கப்பட்ட கைதிகள் விஷயத்தில். அத்தியாயம் :
hadith|2400a|
hadith|2400b|
chapter||
hadith|2401|
hadith|2402a|
hadith|2402b|
hadith|2403a|
hadith|2403b|
hadith|2403c|அபூமூசா அல்அஷ்அரீ (ரலி) அவர்கள் கூறியதாவது: நான் என் வீட்டில் அங்கத் தூய்மை (உளூ) செய்துவிட்டுப் புறப்பட்டேன். (அப்போது எனக்குள்) "நான் அல்லாஹ்வின் தூதர் (ஸல்) அவர்களை விட்டுப் பிரியாமல் அவர்களுடனேயே இன்று (முழுவதும்) இருப்பேன்" என்று சொல்லிக்கொண்டேன். நான் (மஸ்ஜிதுந் நபவீ) பள்ளிவாசலுக்கு வந்து அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள் குறித்துக் கேட்டேன். அப்போது மக்கள், "அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள் இந்தப் பக்கம்தான் போனார்கள்" என்று கூறினர். நான் (அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள் சென்ற திசையில்) அவர்களைப் பின் தொடர்ந்து (இந்த வழியாகச் சென்றார்களா என்று) விசாரித்தபடி சென்றேன். இறுதியில் ("குபா"வுக்கு அருகிலுள்ள ஒரு தோட்டமான) "பிஃரு அரீசு"க்குச் சென்று அதன் தலை வாசலில் அமர்ந்தேன். அதன் கதவு பேரீச்ச மட்டையால் தயாரிக்கப்பட்டிருந்தது. அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள் தமது இயற்கைக் கடனை நிறைவேற்றிக் கொண்டு அங்கத் தூய்மை (உளூ) செய்தார்கள். உடனே நான் அவர்களிடம் எழுந்து சென்றேன். அவர்கள் (பிஃரு) அரீஸ் (எனும் அத்தோட்டத்திலுள்ள) கிணற்றின் மீது அதன் சுற்றுச் சுவருக்கு நடுவே தம் கணைக்கால்கள் இரண்டையும் திறந்து கிணற்றுக்குள் தொங்க விட்டபடி அமர்ந்திருந்தார்கள். நான் அவர்களுக்கு முகமன் (சலாம்) சொல்லிவிட்டுத் திரும்பிச் சென்று வாசலருகே அமர்ந்து கொண்டேன். நான் (எனக்குள்) "இன்று நான் அல்லாஹ்வின் தூதர் (ஸல்) அவர்களின் வாயிற்காவலனாக இருப்பேன்" என்று சொல்லிக்கொண்டேன். அப்போது அபூபக்ர் (ரலி) அவர்கள் வந்து கதவைத் தள்ளினார்கள். நான் "யார் அது?" என்று கேட்டேன். அவர்கள், "(நான்தான்) அபூபக்ர் (வந்துள்ளேன்)" என்று பதிலளித்தார்கள். உடனே நான் "சற்றுப் பொறுங்கள்"என்று சொல்லிவிட்டு (அல்லாஹ்வின் தூதர் (ஸல்) அவர்களிடம்) சென்று, "அல்லாஹ்வின் தூதரே! இதோ அபூபக்ர் அவர்கள் (வந்து தங்களிடம் உள்ளே வர) அனுமதி கேட்கிறார்கள்" என்று சொன்னேன். அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள், "அவருக்கு அனுமதி கொடுங்கள். மேலும், அவர் சொர்க்கவாசி என்று நற்செய்தி சொல்லுங்கள்" என்று கூறினார்கள். நான் அபூபக்ர் (ரலி) அவர்களை நோக்கிச் சென்று அவர்களிடம் "உள்ளே வாருங்கள். அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள் நீங்கள் சொர்க்கவாசி என்று நற்செய்தி அறிவிக்கிறார்கள்" என்று சொன்னேன். அபூபக்ர் (ரலி) அவர்கள் உள்ளே வந்து, அல்லாஹ்வின் தூதர் (ஸல்) அவர்களுக்கு வலப் பக்கத்தில் அவர்களுடன் கிணற்றின் சுற்றுச் சுவரில் அமர்ந்துகொண்டு, அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள் செய்ததைப் போன்றே, தம் கால்கள் இரண்டையும் கிணற்றில் தொங்கவிட்டு, கணைக்கால்களைத் திறந்துகொண்டார்கள். பிறகு நான் திரும்பிச் சென்று (வாசலில்) அமர்ந்துகொண்டேன். நான் (முன்பே) என் சகோதர(ர் ஒருவ)ரை அங்கத் தூய்மை (உளூ) செய்துகொண்டு என்னுடன் வந்து சேர்ந்து கொள்ளும்படி சொல்லி, விட்டுவிட்டு வந்திருந்தேன். ஆகவே (எனக்குள்), "அல்லாஹ் இன்ன மனிதருக்கு (அதாவது என் சகோதரருக்கு) நன்மையை நாடியிருந்தால் அவரை (இங்கு) வரச்செய்வான்" என்று சொல்லிக்கொண்டேன். அப்போது ஒரு மனிதர் கதவை அசைக்கிறார். நான் "யார் அது?" என்று கேட்டேன். வந்தவர், "(நான்தான்) உமர் பின் அல்கத்தாப் (வந்துள்ளேன்)" என்று சொன்னார். நான் "சற்றுப் பொறுத்திருங்கள்" என்று கூறிவிட்டு, அல்லாஹ்வின் தூதர் (ஸல்) அவர்களிடம் சென்று அவர்களுக்கு முகமன் (சலாம்) கூறி, "இதோ, உமர் அவர்கள் வந்து (தங்களிடம் உள்ளே வர) அனுமதி கேட்கிறார்கள்" என்று சொன்னேன். "அவருக்கு அனுமதி தாருங்கள்; அவர் சொர்க்கவாசி என்று நற்செய்தி கூறுங்கள்" என அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள் சொன்னார்கள். நான் உமர் (ரலி) அவர்களிடம் சென்று, "அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள் அனுமதியளித்து விட்டார்கள்; நீங்கள் சொர்க்கவாசி என்று உங்களுக்கு நற்செய்தி கூறுகிறார்கள்" என்று சொன்னேன். அவர்கள் உள்ளே வந்து கிணற்றின் சுற்றுச்சுவரில் அல்லாஹ்வின் தூதர் (ஸல்) அவர்களுக்கு இடப் பக்கம் அமர்ந்துகொண்டு தம் இரு கால்களையும் கிணற்றுக்குள் தொங்கவிட்டுக்கொண்டார்கள். பிறகு நான் திரும்பிச் சென்று (வாசலருகே) அமர்ந்துகொண்டேன். "அல்லாஹ் இன்ன மனிதருக்கு (என் சகோதரருக்கு) நன்மையை நாடியிருந்தால் அவரை (இங்கு) வரச் செய்வான்" என்று (முன்பு போலவே எனக்குள்) கூறிக்கொண்டேன். அப்போது ஒரு மனிதர் வந்து கதவை அசைத்தார். நான் "யார் அது?" என்று கேட்டேன். அவர், "(நான்தான்) உஸ்மான் பின் அஃப்பான் (வந்திருக்கிறேன்)" என்று பதிலளித்தார். அப்போது நான், "சற்றுப் பொறுங்கள்" என்று சொல்லிவிட்டு,அல்லாஹ்வின் தூதர் (ஸல்) அவர்களிடம் சென்று (உஸ்மான் (ரலி) அவர்கள் வந்திருக்கும்) செய்தியை அறிவித்தேன். அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள், "அவருக்கு அனுமதிகொடுங்கள். அவர் சொர்க்கவாசி என்ற நற்செய்தியை அவரிடம் கூறுங்கள். அத்துடன் அவருக்குத் துன்பம் நேரவிருக்கிறது (என்ற செய்தியையும் சொல்லுங்கள்)" என்று சொன்னார்கள். அவ்வாறே நான் (உஸ்மான் (ரலி) அவர்களிடம்) சென்று அவர்களிடம், "உள்ளே வாருங்கள். உங்களுக்குச் சொர்க்கம் கிடைக்கவிருப்பதாக அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள் நற்செய்தி கூறுகிறார்கள். அத்துடன் உங்களுக்குத் துன்பம் நேரவிருக்கிறது என்ற செய்தியையும் சொன்னார்கள்" என்று கூறினேன். அவர்கள் உள்ளே வந்து (பார்த்தபோது) சுற்றுச் சுவர் நிரம்பிவிட்டிருப்பதைக் கண்டார்கள். ஆகவே, மற்றொரு பக்கத்தில் அவர்கள் (மூவருக்கும்) எதிரே அமர்ந்துகொண்டார்கள். இதன் அறிவிப்பாளர்களில் ஒருவரான ஷரீக் பின் அப்தில்லாஹ் (ரஹ்) அவர்கள் கூறுகிறார்கள்: (இந்த ஹதீஸை எனக்கு அறிவித்த) சயீத் பின் அல்முசய்யப் (ரஹ்) அவர்கள், "நான் (அல்லாஹ்வின் தூதர் (ஸல்) அவர்களும் அபூபக்ர் (ரலி) அவர்களும் உமர் (ரலி) அவர்களும்) ஒரே சுவரில் அடுத்தடுத்து அமர்ந்திருந்த நிலையையும் உஸ்மான் (ரலி) அவர்கள் எதிர் சுவரில் தனியே அமர்ந்திருந்த நிலையையும் (தற்போது) அவர்களின் அடக்கத்தலங்கள் அமைந்திருக்கும் நிலையைக் குறிப்பதாக விளக்கம் கண்டேன்" என்று கூறினார்கள். - மேற்கண்ட ஹதீஸ் அபூமூசா அல்அஷ்அரீ (ரலி) அவர்களிடமிருந்தே மற்றோர் அறிவிப்பாளர் தொடரிலும் வந்துள்ளது. அதில், "அல்லாஹ்வின் தூதர் (ஸல்) அவர்களை நாடி நான் புறப்பட்டேன். அவர்கள் தோட்டங்கள் உள்ள பகுதிக்குச் சென்றுள்ளதாக அறிந்தேன். அவர்களைப் பின்தொடர்ந்து சென்றதில், ஒரு தோட்டத்திற்குள் அவர்கள் சென்றிருப்பதைக் கண்டேன். அங்கு கிணற்றின் சுற்றுச் சுவரில் அமர்ந்து, தம் கணைக்கால்களைத் திறந்து, கிணற்றுக்குள் தொங்க விட்டிருந்தார்கள்" என அபூமூசா (ரலி) அவர்கள் கூறியதாக ஹதீஸ் ஆரம்பமாகிறது. மற்ற தகவல்கள் மேற்கண்ட ஹதீஸில் உள்ளதைப் போன்றே இடம்பெற்றுள்ளன. அவர்களின் அடக்கத்தலங்கள் பற்றிய குறிப்பு அதில் இடம்பெறவில்லை. இதன் அறிவிப்பாளர்களில் ஒருவரான ஷரீக் பின் அப்தில்லாஹ் (ரஹ்) அவர்கள் கூறியதாவது: எனக்கு இந்த ஹதீஸை அறிவித்த சயீத் பின் அல்முசய்யப் (ரஹ்) அவர்கள், "அபூமூசா அல்அஷ்அரீ (ரலி) அவர்கள் இந்த இடத்தில்தான் எனக்கு இதை அறிவித்தார்கள்" என்று கூறிவிட்டு, அங்கிருந்த கோட்டையின் ஓர் ஓரத்தைச் சுட்டிக்காட்டினார்கள். - மேற்கண்ட ஹதீஸ் அபூமூசா அல்அஷ்அரீ (ரலி) அவர்களிடமிருந்தே வேறு இரு அறிவிப்பாளர் தொடர்கள் வழியாகவும் வந்துள்ளது. அவற்றில், "ஒரு நாள் அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள் மதீனாவில் இருந்த ஒரு தோட்டத்துக்குத் தமது (இயற்கைத்) தேவைக்காகச் சென்றார்கள். அப்போது அவர்களைப் பின்தொடர்ந்து சென்றேன்" என்று ஹதீஸ் ஆரம்பமாகிறது. மற்ற விவரங்கள் மேற்கண்ட ஹதீஸில் உள்ளதைப் போன்றே இடம்பெற்றுள்ளன. மேலும், "அவர்கள் மூவருடைய அடக்கத் தலங்கள் இந்த இடத்தில் ஒன்றாக இருப்பதையும் உஸ்மான் (ரலி) அவர்களின் அடக்கத் தலம் தனியாக (மற்றோர் இடத்தில்) அமைந்திருப்பதையும் குறிப்பதாக விளக்கம் கண்டேன்"எனும் குறிப்பும் இடம்பெற்றுள்ளது. அத்தியாயம் :
hadith|2403d|
hadith|2403e|
chapter||
hadith|2404a|
hadith|2404b|சஅத் பின் அபீவக்காஸ் (ரலி) அவர்கள் கூறியதாவது: தபூக் போரின்போது அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள் அலீ பின் அபீதாலிப் (ரலி) அவர்களை (தாம் திரும்பிவரும்வரை தமக்குப்) பிரதிநிதியாக நியமித்தார்கள். அப்போது அலீ (ரலி) அவர்கள், "குழந்தைகளையும் பெண்களையும் கவனித்துக்கொள்வதற்காகவா என்னை விட்டுச்செல்கிறீர்கள்?" என்று கேட்டார்கள். அதற்கு அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள், "மூசாவிடம் ஹாரூனுக்கு இருந்த அந்தஸ்தில் என்னிடம் நீங்கள் இருப்பதை விரும்பவில்லையா? ஆயினும், (ஒரு வேறுபாடு யாதெனில்) எனக்குப் பிறகு எந்த நபியும் இல்லை" என்று சொன்னார்கள். இந்த ஹதீஸ் மூன்று அறிவிப்பாளர் தொடர்களில் வந்துள்ளது. - மேற்கண்ட ஹதீஸ் சஅத் பின் அபீவக்காஸ் (ரலி) அவர்களிடமிருந்தே மற்றோர் அறிவிப்பாளர் தொடர் வழியாகவும் வந்துள்ளது. அத்தியாயம் :
hadith|2404c|
hadith|2404d|சஅத் பின் அபீவக்காஸ் (ரலி) அவர்கள் கூறியதாவது: முஆவியா பின் அபீசுஃப்யான் (ரலி) அவர்கள் (அலீ (ரலி) அவர்களை விமர்சிக்குமாறு) எனக்கு உத்தரவிட்டார்கள். "நீர் அபுத்துராப் (அலீ) அவர்களை ஏச மறுப்பதற்கு என்ன காரணம்?" என்று முஆவியா (என்னிடம்) கேட்டார்கள். அதற்கு நான், "அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள் அலீ (ரலி) அவர்களைப் பார்த்துச் சொன்ன மூன்று விஷயங்களை நான் (இன்றும்) நினைத்துப்பார்க்கிறேன். எனவே, அலீ (ரலி) அவர்களை நான் ஒருபோதும் ஏசமாட்டேன். அந்த மூன்றில் ஒன்று என்னிடம் இருப்பதுகூட, (அரிய செல்வமான) சிவப்பு ஒட்டகம் எனக்குக் கிடைப்பதைவிட மிகவும் உவப்பானதாகும். (அந்த மூன்று விஷயங்கள் வருமாறு:) 1. அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள் (தபூக் எனும்) ஒரு போருக்காகப் புறப்பட்டுச் சென்ற போது, (மதீனாவில்) அலீ (ரலி) அவர்களைத் தம் பிரதிநிதியாக விட்டுச்சென்றார்கள். அப்போது அலீ (ரலி) அவர்கள், "அல்லாஹ்வின் தூதரே! பெண்களையும் குழந்தைகளையும் கவனித்துக் கொள்வதற்காகவா என்னை விட்டுச்செல்கிறீர்கள்?" என்று கேட்டார்கள். அதற்கு அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள், "(இறைத்தூதர்) மூசாவிடம் ஹாரூனுக்கு இருந்த அந்தஸ்தில் என்னிடம் நீங்கள் இருப்பதை விரும்பவில்லையா? ஆயினும், (ஒரு வேறுபாடு யாதெனில்,) எனக்குப்பின் நபித்துவம் இல்லை" என்று கூறினார்கள். 2. அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள் கைபர் போர் நாளில், "நான் (இஸ்லாமியச் சேனையின்) கொடியை ஒரு மனிதரிடம் கொடுக்கப்போகிறேன். அவர் அல்லாஹ்வையும் அவனுடைய தூதரையும் நேசிக்கிறார்; அவரை அல்லாஹ்வும் அவனுடைய தூதரும் நேசிக்கிறார்கள்" என்று கூறினார்கள். (அந்த மனிதர் நாமாக இருக்க வேண்டும் என்ற ஆசையில்) நாங்கள் எங்கள் தலையை (அல்லாஹ்வின் தூதர் (ஸல்) அவர்களுக்கு முன்னால்) உயர்த்திக்காட்டினோம். அப்போது அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள், "அலீ அவர்களை என்னிடம் அழைத்து வாருங்கள்" என்று சொன்னார்கள். அப்போது அலீ (ரலி) அவர்கள் அழைத்து வரப்பட்டார்கள். அப்போது அவர்களுக்குக் கண்வலி ஏற்பட்டிருந்தது. அவர்களது கண்ணில் அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள் உமிழ்ந்து (கண்வலியைக் குணப்படுத்திவிட்டு), கொடியை அவர்களிடம் கொடுத்தார்கள். அவர்களுக்கு அந்தப் போரில் அல்லாஹ் வெற்றியளித்தான். 3. "வாருங்கள். எங்கள் பிள்ளைகளையும் உங்கள் பிள்ளைகளையும் அழைப்போம்..." (3:61) எனும் இந்த வசனம் அருளப்பெற்றபோது, அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள் அலீ (ரலி), ஃபாத்திமா (ரலி), ஹசன் (ரலி), ஹுசைன் (ரலி) ஆகியோரை அழைத்து, "இறைவா! இவர்கள்தான் என் குடும்பத்தார்" என்று கூறினார்கள். இந்த ஹதீஸ் இரு அறிவிப்பாளர்தொடர்களில் வந்துள்ளது. - சஅத் பின் அபீவக்காஸ் (ரலி) அவர்கள் கூறியதாவது: நபி (ஸல்) அவர்கள் அலீ (ரலி) அவர்களிடம், "மூசாவிடம் ஹாரூனுக்கு இருந்த அந்தஸ்தில் என்னிடம் நீங்கள் இருப்பதை விரும்பவில்லையா?" என்று கேட்டார்கள். இந்த ஹதீஸ் மூன்று அறிவிப்பாளர்தொடர்களில் வந்துள்ளது. அத்தியாயம் :
hadith|2404e|
hadith|2405|
hadith|2406|சஹ்ல் பின் சஅத் (ரலி) அவர்கள் கூறியதாவது: அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள் கைபர் போர் நாளில் "நான் (இஸ்லாமியச் சேனையின்) இந்தக் கொடியை ஒரு மனிதரிடம் தரப்போகிறேன். அவருடைய கரங்களால் அல்லாஹ் வெற்றியளிப்பான். அல்லாஹ்வையும் அவனுடைய தூதரையும் அவர் நேசிக்கிறார்; அவரை அல்லாஹ்வும் அவனுடைய தூதரும் நேசிக்கின்றனர்" என்று கூறினார்கள். அந்தக் கொடி தம்மில் யாரிடம் தரப்படும் என்ற யோசனையில் மக்கள் அந்த இரவெல்லாம் மூழ்கியிருந்தனர். மறுநாள் காலையில் அவர்களில் ஒவ்வொருவரும் அது தம்மிடமே தரப்பட வேண்டுமென்று ஆசைப்பட்டவர்களாக அல்லாஹ்வின் தூதர் (ஸல்) அவர்களிடம் வந்தனர். அப்போது அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள், "அலீ பின் அபீதாலிப் எங்கே?" என்று கேட்டார்கள். மக்கள், "அல்லாஹ்வின் தூதரே! அவருக்குக் கண் வலி ஏற்பட்டுள்ளது" என்று கூறினர். அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள், "(அவரை அழைத்து வரும்படி) அவரிடம் ஆளனுப்புங்கள்" என்று கூறினார்கள். அலீ (ரலி) அவர்கள் அழைத்து வரப்பட்டபோது, அவருடைய கண்களில் அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள் தமது உமிழ்நீரை உமிழ்ந்து அவருக்காகப் பிரார்த்தித்தார்கள். உடனே அவரது கண் அதற்குமுன் வலி எதுவுமே இல்லாதிருந்ததைப் போன்று குணமாகி விட்டது. அப்போது அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள், அலீ (ரலி) அவர்களிடம் அந்தக் கொடியைக் கொடுத்தார்கள். அப்போது அலீ (ரலி) அவர்கள், "அல்லாஹ்வின் தூதரே! நம்மைப் போன்று அவர்களது (ஒரே இறைவனை ஏற்றுப் பணிபவர்களாய்) ஆகும்வரை நான் அவர்களுடன் போரிடுவேன்" என்று சொன்னார்கள். அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள், "நீங்கள் நிதானமாகச் சென்று அவர்களுடைய களத்தில் இறங்குங்கள். பிறகு அவர்களை இஸ்லாத்திற்கு அழைத்து, (அதை அவர்கள் ஏற்கும்பட்சத்தில்) அவர்கள்மீது விதியாகின்ற, இறைவனுக்குச் செய்ய வேண்டிய கடமைகளை அவர்களுக்கு எடுத்துரையுங்கள். அல்லாஹ்வின் மீதாணையாக! உங்கள்மூலம் ஒரேயொருவருக்கு அல்லாஹ் நல்வழியளிப்பது, (அரிய செல்வமான) சிவப்பு ஒட்டகங்கள் உமக்குக் கிடைப்பதைவிடச் சிறந்ததாகும்" என்று சொன்னார்கள். இந்த ஹதீஸ் இரு அறிவிப்பாளர்தொடர்களில் வந்துள்ளது. அத்தியாயம் :
hadith|2407|
hadith|2408a|
hadith|2408b|
hadith|2408c|
hadith|2408d|
hadith|2409|சஹ்ல் பின் சஅத் (ரலி) அவர்கள் கூறியதாவது: மர்வான் பின் ஹகம் குடும்பத்தைச் சேர்ந்த ஒரு மனிதர் மதீனாவின் ஆளுநராக நியமிக்கப்பட்டார். அவர் என்னை அழைத்து அலீ (ரலி) அவர்களை ஏசுமாறு உத்தரவிட்டார். ஆனால், நான் மறுத்துவிட்டேன். அவர் என்னிடம், "நீர் (இதற்கு உடன்படாமல்) மறுப்பதாயிருந்தால், "அல்லாஹ் அபுத் துராபை சபிக்கட்டும்! என்று கூறுவீராக" என்று சொன்னார். அதற்கு நான், "(தம் பெயர்களில்) "அபுத் துராப்" (மண்ணின் தந்தை) எனும் பெயரைவிட வேறெந்தப் பெயரும் அலீ (ரலி) அவர்களுக்கு விருப்பமானதாக இருக்கவில்லை; அப்பெயர் கூறி அழைக்கப்படும்போது அவர்கள் பெரிதும் மகிழ்வார்கள்" என்று சொன்னேன். அதற்கு அந்த ஆளுநர், "அந்தக் கதையை எமக்குச் சொல்வீராக. ஏன் அபுத்துராப் என (அலீ) பெயர் சூட்டப்பெற்றார்?" என்று என்னிடம் கேட்டார். நான் பின்வருமாறு பதிலளித்தேன்: (ஒரு நாள்) அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள் (தம் புதல்வி) ஃபாத்திமா (ரலி) அவர்களின் இல்லத்துக்கு வந்தார்கள். அப்போது (மருமகன்) அலீ அவர்கள் வீட்டில் இல்லை. அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள், "உன் பெரிய தந்தையின் புதல்வர் (உன் கணவர்) எங்கே?" என்று கேட்டார்கள். அதற்கு ஃபாத்திமா (ரலி) அவர்கள் "எனக்கும் அவருக்குமிடையே ஒரு சின்ன பிரச்சினை ஏற்பட்டுவிட்டது. ஆகவே,அவர் கோபித்துக்கொண்டு என்னிடம் மதிய ஓய்வு எடுத்துக் கொள்ளாமல் வெளியே சென்றுவிட்டார்" என்று பதிலளித்தார். அப்போது அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள் ஒரு மனிதரிடம், "அவர் எங்கே என்று பார்" என்று சொன்னார்கள். அவர் (சென்று தேடிவிட்டு) வந்து, "அல்லாஹ்வின் தூதரே! அவர் பள்ளிவாசலில் உறங்கிக்கொண்டிருக்கிறார்" என்று சொன்னார். உடனே அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள் அலீயிடம் (பள்ளிவாசலுக்கு) வந்தார்கள். அப்போது அலீ (ரலி) அவர்கள் தமது மேனியிலிருந்து மேல்துண்டு கீழே விழுந்து கிடக்க, உடம்பில் மண் படிந்த நிலையில் ஒருக்களித்துப் படுத்திருந்தார்கள். அப்போது அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள் அந்த மண்ணை அவர்களின் உடலிலிருந்து துடைத்துக்கொண்டே, "அபுத்துராப்! (மண்ணின் தந்தையே!) எழுங்கள். அபுத்துராப்! (மண்ணின் தந்தையே!) எழுங்கள்"என்று (இரண்டு முறை) கூறினார்கள். அத்தியாயம் :
chapter||
hadith|2410a|
hadith|2410b|
hadith|2410c|
hadith|2411a|
hadith|2411b|
hadith|2412a|
hadith|2412b|
hadith|2412c|சஅத் பின் அபீவக்காஸ் (ரலி) அவர்கள் கூறியதாவது: உஹுதுப் போரின்போது அல்லாஹ்வின் தூதர் (ஸல்) அவர்கள், எனக்காகத் தம் பெற்றோர் இருவரையும் ஒன்று சேர்த்து ("என் தந்தையும் என் தாயும் உங்களுக்கு அர்ப்பணமாகட்டும்" என்று) கூறி (போர்புரிய உற்சாக மூட்டி)னார்கள். - மேற்கண்ட ஹதீஸ் சஅத் பின் அபீவக்காஸ் (ரலி) அவர்களிடமிருந்தே மேலும் மூன்று அறிவிப்பாளர்தொடர்கள் வழியாகவும் வந்துள்ளது. - சஅத் பின் அபீவக்காஸ் (ரலி) அவர்கள் கூறியதாவது: நபி (ஸல்) அவர்கள் உஹுதுப் போரின் போது எனக்காகத் தம் பெற்றோர் இருவரையும் ஒன்றுசேர்த்து (அர்ப்பணிப்பதாக)க் கூறினார்கள். இணைவைப்பாளர்களில் ஒருவன் முஸ்லிம்களை (நெருப்பு போல) தாக்கிக் கொண்டிருந்தான். அப்போது நபி (ஸல்) அவர்கள் என்னிடம், "அம்பெய்யுங்கள். என் தந்தையும் தாயும் உங்களுக்கு அர்ப்பணமாகட்டும்!" என்று கூறி (உற்சாகமூட்டி)னார்கள். நான் முனை பொருத்தப்படாத அம்பொன்றை எடுத்து அவனது விலாப்புறத்தில் தாக்கினேன். அவன் கீழே விழுந்தான். அவனது (ஆடை விலகி) மறைவிடங்கள் வெளியே தெரிந்தன. (எதிரி வீழ்த்தப்பட்டதைக் கண்ட) நபி (ஸல்) அவர்கள்,தம் கடை வாய்ப்பற்கள் தெரிய சிரித்ததை நான் கண்டேன். அத்தியாயம் :
